carrier,node,time_operation,carbon_emissions_carrier
electricity,UKM6,11,0.0
electricity,UKM6,12,0.0
electricity,UKM6,13,0.0
electricity,UKM7,0,0.0
electricity,UKM7,1,0.0
electricity,UKM7,2,0.0
electricity,UKM7,3,0.0
electricity,UKM7,4,0.0
electricity,UKM7,5,0.0
electricity,UKM7,6,0.0
electricity,UKM7,7,0.0
electricity,UKM7,8,0.0
electricity,UKM7,9,0.0
electricity,UKM7,10,0.0
electricity,UKM7,11,0.0
electricity,UKM7,12,0.0
electricity,UKM7,13,0.0
electricity,UKM8,0,0.0
electricity,UKM8,1,0.0
electricity,UKM8,2,0.0
electricity,UKM8,3,0.0
electricity,UKM8,4,0.0
electricity,UKM8,5,0.0
electricity,UKM8,6,0.0
electricity,UKM8,7,0.0
electricity,UKM8,8,0.0
electricity,UKM8,9,0.0
electricity,UKM8,10,0.0
electricity,UKM8,11,0.0
electricity,UKM8,12,0.0
electricity,UKM8,13,0.0
electricity,UKM9,0,0.0
electricity,UKM9,1,0.0
electricity,UKM9,2,0.0
electricity,UKM9,3,0.0
electricity,UKM9,4,0.0
electricity,UKM9,5,0.0
electricity,UKM9,6,0.0
electricity,UKM9,7,0.0
electricity,UKM9,8,0.0
electricity,UKM9,9,0.0
electricity,UKM9,10,0.0
electricity,UKM9,11,0.0
electricity,UKM9,12,0.0
electricity,UKM9,13,0.0
electricity,UKN0,0,0.0
electricity,UKN0,1,0.0
electricity,UKN0,2,0.0
electricity,UKN0,3,0.0
electricity,UKN0,4,0.0
electricity,UKN0,5,0.0
electricity,UKN0,6,0.0
electricity,UKN0,7,0.0
electricity,UKN0,8,0.0
electricity,UKN0,9,0.0
electricity,UKN0,10,0.0
electricity,UKN0,11,0.0
electricity,UKN0,12,0.0
electricity,UKN0,13,0.0
oxygen,AL01,0,0.0
oxygen,AL01,1,0.0
oxygen,AL01,2,0.0
oxygen,AL01,3,0.0
oxygen,AL01,4,0.0
oxygen,AL01,5,0.0
oxygen,AL01,6,0.0
oxygen,AL01,7,0.0
oxygen,AL01,8,0.0
oxygen,AL01,9,0.0
oxygen,AL01,10,0.0
oxygen,AL01,11,0.0
oxygen,AL01,12,0.0
oxygen,AL01,13,0.0
oxygen,AL02,0,0.0
oxygen,AL02,1,0.0
oxygen,AL02,2,0.0
oxygen,AL02,3,0.0
oxygen,AL02,4,0.0
oxygen,AL02,5,0.0
oxygen,AL02,6,0.0
oxygen,AL02,7,0.0
oxygen,AL02,8,0.0
oxygen,AL02,9,0.0
oxygen,AL02,10,0.0
oxygen,AL02,11,0.0
oxygen,AL02,12,0.0
oxygen,AL02,13,0.0
oxygen,AL03,0,0.0
oxygen,AL03,1,0.0
oxygen,AL03,2,0.0
oxygen,AL03,3,0.0
oxygen,AL03,4,0.0
oxygen,AL03,5,0.0
oxygen,AL03,6,0.0
oxygen,AL03,7,0.0
oxygen,AL03,8,0.0
oxygen,AL03,9,0.0
oxygen,AL03,10,0.0
oxygen,AL03,11,0.0
oxygen,AL03,12,0.0
oxygen,AL03,13,0.0
oxygen,AT11,0,0.0
oxygen,AT11,1,0.0
oxygen,AT11,2,0.0
oxygen,AT11,3,0.0
oxygen,AT11,4,0.0
oxygen,AT11,5,0.0
oxygen,AT11,6,0.0
oxygen,AT11,7,0.0
oxygen,AT11,8,0.0
oxygen,AT11,9,0.0
oxygen,AT11,10,0.0
oxygen,AT11,11,0.0
oxygen,AT11,12,0.0
oxygen,AT11,13,0.0
oxygen,AT12,0,0.0
oxygen,AT12,1,0.0
oxygen,AT12,2,0.0
oxygen,AT12,3,0.0
oxygen,AT12,4,0.0
oxygen,AT12,5,0.0
oxygen,AT12,6,0.0
oxygen,AT12,7,0.0
oxygen,AT12,8,0.0
oxygen,AT12,9,0.0
oxygen,AT12,10,0.0
oxygen,AT12,11,0.0
oxygen,AT12,12,0.0
oxygen,AT12,13,0.0
oxygen,AT13,0,0.0
oxygen,AT13,1,0.0
oxygen,AT13,2,0.0
oxygen,AT13,3,0.0
oxygen,AT13,4,0.0
oxygen,AT13,5,0.0
oxygen,AT13,6,0.0
oxygen,AT13,7,0.0
oxygen,AT13,8,0.0
oxygen,AT13,9,0.0
oxygen,AT13,10,0.0
oxygen,AT13,11,0.0
oxygen,AT13,12,0.0
oxygen,AT13,13,0.0
oxygen,AT21,0,0.0
oxygen,AT21,1,0.0
oxygen,AT21,2,0.0
oxygen,AT21,3,0.0
oxygen,AT21,4,0.0
oxygen,AT21,5,0.0
oxygen,AT21,6,0.0
oxygen,AT21,7,0.0
oxygen,AT21,8,0.0
oxygen,AT21,9,0.0
oxygen,AT21,10,0.0
oxygen,AT21,11,0.0
oxygen,AT21,12,0.0
oxygen,AT21,13,0.0
oxygen,AT22,0,0.0
oxygen,AT22,1,0.0
oxygen,AT22,2,0.0
oxygen,AT22,3,0.0
oxygen,AT22,4,0.0
oxygen,AT22,5,0.0
oxygen,AT22,6,0.0
oxygen,AT22,7,0.0
oxygen,AT22,8,0.0
oxygen,AT22,9,0.0
oxygen,AT22,10,0.0
oxygen,AT22,11,0.0
oxygen,AT22,12,0.0
oxygen,AT22,13,0.0
oxygen,AT31,0,0.0
oxygen,AT31,1,0.0
oxygen,AT31,2,0.0
oxygen,AT31,3,0.0
oxygen,AT31,4,0.0
oxygen,AT31,5,0.0
oxygen,AT31,6,0.0
oxygen,AT31,7,0.0
oxygen,AT31,8,0.0
oxygen,AT31,9,0.0
oxygen,AT31,10,0.0
oxygen,AT31,11,0.0
oxygen,AT31,12,0.0
oxygen,AT31,13,0.0
oxygen,AT32,0,0.0
oxygen,AT32,1,0.0
oxygen,AT32,2,0.0
oxygen,AT32,3,0.0
oxygen,AT32,4,0.0
oxygen,AT32,5,0.0
oxygen,AT32,6,0.0
oxygen,AT32,7,0.0
oxygen,AT32,8,0.0
oxygen,AT32,9,0.0
oxygen,AT32,10,0.0
oxygen,AT32,11,0.0
oxygen,AT32,12,0.0
oxygen,AT32,13,0.0
oxygen,AT33,0,0.0
oxygen,AT33,1,0.0
oxygen,AT33,2,0.0
oxygen,AT33,3,0.0
oxygen,AT33,4,0.0
oxygen,AT33,5,0.0
oxygen,AT33,6,0.0
oxygen,AT33,7,0.0
oxygen,AT33,8,0.0
oxygen,AT33,9,0.0
oxygen,AT33,10,0.0
oxygen,AT33,11,0.0
oxygen,AT33,12,0.0
oxygen,AT33,13,0.0
oxygen,AT34,0,0.0
oxygen,AT34,1,0.0
oxygen,AT34,2,0.0
oxygen,AT34,3,0.0
oxygen,AT34,4,0.0
oxygen,AT34,5,0.0
oxygen,AT34,6,0.0
oxygen,AT34,7,0.0
oxygen,AT34,8,0.0
oxygen,AT34,9,0.0
oxygen,AT34,10,0.0
oxygen,AT34,11,0.0
oxygen,AT34,12,0.0
oxygen,AT34,13,0.0
oxygen,BE10,0,0.0
oxygen,BE10,1,0.0
oxygen,BE10,2,0.0
oxygen,BE10,3,0.0
oxygen,BE10,4,0.0
oxygen,BE10,5,0.0
oxygen,BE10,6,0.0
oxygen,BE10,7,0.0
oxygen,BE10,8,0.0
oxygen,BE10,9,0.0
oxygen,BE10,10,0.0
oxygen,BE10,11,0.0
oxygen,BE10,12,0.0
oxygen,BE10,13,0.0
oxygen,BE21,0,0.0
oxygen,BE21,1,0.0
oxygen,BE21,2,0.0
oxygen,BE21,3,0.0
oxygen,BE21,4,0.0
oxygen,BE21,5,0.0
oxygen,BE21,6,0.0
oxygen,BE21,7,0.0
oxygen,BE21,8,0.0
oxygen,BE21,9,0.0
oxygen,BE21,10,0.0
oxygen,BE21,11,0.0
oxygen,BE21,12,0.0
oxygen,BE21,13,0.0
oxygen,BE22,0,0.0
oxygen,BE22,1,0.0
oxygen,BE22,2,0.0
oxygen,BE22,3,0.0
oxygen,BE22,4,0.0
oxygen,BE22,5,0.0
oxygen,BE22,6,0.0
oxygen,BE22,7,0.0
oxygen,BE22,8,0.0
oxygen,BE22,9,0.0
oxygen,BE22,10,0.0
oxygen,BE22,11,0.0
oxygen,BE22,12,0.0
oxygen,BE22,13,0.0
oxygen,BE23,0,0.0
oxygen,BE23,1,0.0
oxygen,BE23,2,0.0
oxygen,BE23,3,0.0
oxygen,BE23,4,0.0
oxygen,BE23,5,0.0
oxygen,BE23,6,0.0
oxygen,BE23,7,0.0
oxygen,BE23,8,0.0
oxygen,BE23,9,0.0
oxygen,BE23,10,0.0
oxygen,BE23,11,0.0
oxygen,BE23,12,0.0
oxygen,BE23,13,0.0
oxygen,BE24,0,0.0
oxygen,BE24,1,0.0
oxygen,BE24,2,0.0
oxygen,BE24,3,0.0
oxygen,BE24,4,0.0
oxygen,BE24,5,0.0
oxygen,BE24,6,0.0
oxygen,BE24,7,0.0
oxygen,BE24,8,0.0
oxygen,BE24,9,0.0
oxygen,BE24,10,0.0
oxygen,BE24,11,0.0
oxygen,BE24,12,0.0
oxygen,BE24,13,0.0
oxygen,BE25,0,0.0
oxygen,BE25,1,0.0
oxygen,BE25,2,0.0
oxygen,BE25,3,0.0
oxygen,BE25,4,0.0
oxygen,BE25,5,0.0
oxygen,BE25,6,0.0
oxygen,BE25,7,0.0
oxygen,BE25,8,0.0
oxygen,BE25,9,0.0
oxygen,BE25,10,0.0
oxygen,BE25,11,0.0
oxygen,BE25,12,0.0
oxygen,BE25,13,0.0
oxygen,BE31,0,0.0
oxygen,BE31,1,0.0
oxygen,BE31,2,0.0
oxygen,BE31,3,0.0
oxygen,BE31,4,0.0
oxygen,BE31,5,0.0
oxygen,BE31,6,0.0
oxygen,BE31,7,0.0
oxygen,BE31,8,0.0
oxygen,BE31,9,0.0
oxygen,BE31,10,0.0
oxygen,BE31,11,0.0
oxygen,BE31,12,0.0
oxygen,BE31,13,0.0
oxygen,BE32,0,0.0
oxygen,BE32,1,0.0
oxygen,BE32,2,0.0
oxygen,BE32,3,0.0
oxygen,BE32,4,0.0
oxygen,BE32,5,0.0
oxygen,BE32,6,0.0
oxygen,BE32,7,0.0
oxygen,BE32,8,0.0
oxygen,BE32,9,0.0
oxygen,BE32,10,0.0
oxygen,BE32,11,0.0
oxygen,BE32,12,0.0
oxygen,BE32,13,0.0
oxygen,BE33,0,0.0
oxygen,BE33,1,0.0
oxygen,BE33,2,0.0
oxygen,BE33,3,0.0
oxygen,BE33,4,0.0
oxygen,BE33,5,0.0
oxygen,BE33,6,0.0
oxygen,BE33,7,0.0
oxygen,BE33,8,0.0
oxygen,BE33,9,0.0
oxygen,BE33,10,0.0
oxygen,BE33,11,0.0
oxygen,BE33,12,0.0
oxygen,BE33,13,0.0
oxygen,BE34,0,0.0
oxygen,BE34,1,0.0
oxygen,BE34,2,0.0
oxygen,BE34,3,0.0
oxygen,BE34,4,0.0
oxygen,BE34,5,0.0
oxygen,BE34,6,0.0
oxygen,BE34,7,0.0
oxygen,BE34,8,0.0
oxygen,BE34,9,0.0
oxygen,BE34,10,0.0
oxygen,BE34,11,0.0
oxygen,BE34,12,0.0
oxygen,BE34,13,0.0
oxygen,BE35,0,0.0
oxygen,BE35,1,0.0
oxygen,BE35,2,0.0
oxygen,BE35,3,0.0
oxygen,BE35,4,0.0
oxygen,BE35,5,0.0
oxygen,BE35,6,0.0
oxygen,BE35,7,0.0
oxygen,BE35,8,0.0
oxygen,BE35,9,0.0
oxygen,BE35,10,0.0
oxygen,BE35,11,0.0
oxygen,BE35,12,0.0
oxygen,BE35,13,0.0
oxygen,BG31,0,0.0
oxygen,BG31,1,0.0
oxygen,BG31,2,0.0
oxygen,BG31,3,0.0
oxygen,BG31,4,0.0
oxygen,BG31,5,0.0
oxygen,BG31,6,0.0
oxygen,BG31,7,0.0
oxygen,BG31,8,0.0
oxygen,BG31,9,0.0
oxygen,BG31,10,0.0
oxygen,BG31,11,0.0
oxygen,BG31,12,0.0
oxygen,BG31,13,0.0
oxygen,BG32,0,0.0
oxygen,BG32,1,0.0
oxygen,BG32,2,0.0
oxygen,BG32,3,0.0
oxygen,BG32,4,0.0
oxygen,BG32,5,0.0
oxygen,BG32,6,0.0
oxygen,BG32,7,0.0
oxygen,BG32,8,0.0
oxygen,BG32,9,0.0
oxygen,BG32,10,0.0
oxygen,BG32,11,0.0
oxygen,BG32,12,0.0
oxygen,BG32,13,0.0
oxygen,BG33,0,0.0
oxygen,BG33,1,0.0
oxygen,BG33,2,0.0
oxygen,BG33,3,0.0
oxygen,BG33,4,0.0
oxygen,BG33,5,0.0
oxygen,BG33,6,0.0
oxygen,BG33,7,0.0
oxygen,BG33,8,0.0
oxygen,BG33,9,0.0
oxygen,BG33,10,0.0
oxygen,BG33,11,0.0
oxygen,BG33,12,0.0
oxygen,BG33,13,0.0
oxygen,BG34,0,0.0
oxygen,BG34,1,0.0
oxygen,BG34,2,0.0
oxygen,BG34,3,0.0
oxygen,BG34,4,0.0
oxygen,BG34,5,0.0
oxygen,BG34,6,0.0
oxygen,BG34,7,0.0
oxygen,BG34,8,0.0
oxygen,BG34,9,0.0
oxygen,BG34,10,0.0
oxygen,BG34,11,0.0
oxygen,BG34,12,0.0
oxygen,BG34,13,0.0
oxygen,BG41,0,0.0
oxygen,BG41,1,0.0
oxygen,BG41,2,0.0
oxygen,BG41,3,0.0
oxygen,BG41,4,0.0
oxygen,BG41,5,0.0
oxygen,BG41,6,0.0
oxygen,BG41,7,0.0
oxygen,BG41,8,0.0
oxygen,BG41,9,0.0
oxygen,BG41,10,0.0
oxygen,BG41,11,0.0
oxygen,BG41,12,0.0
oxygen,BG41,13,0.0
oxygen,BG42,0,0.0
oxygen,BG42,1,0.0
oxygen,BG42,2,0.0
oxygen,BG42,3,0.0
oxygen,BG42,4,0.0
oxygen,BG42,5,0.0
oxygen,BG42,6,0.0
oxygen,BG42,7,0.0
oxygen,BG42,8,0.0
oxygen,BG42,9,0.0
oxygen,BG42,10,0.0
oxygen,BG42,11,0.0
oxygen,BG42,12,0.0
oxygen,BG42,13,0.0
oxygen,CH01,0,0.0
oxygen,CH01,1,0.0
oxygen,CH01,2,0.0
oxygen,CH01,3,0.0
oxygen,CH01,4,0.0
oxygen,CH01,5,0.0
oxygen,CH01,6,0.0
oxygen,CH01,7,0.0
oxygen,CH01,8,0.0
oxygen,CH01,9,0.0
oxygen,CH01,10,0.0
oxygen,CH01,11,0.0
oxygen,CH01,12,0.0
oxygen,CH01,13,0.0
oxygen,CH02,0,0.0
oxygen,CH02,1,0.0
oxygen,CH02,2,0.0
oxygen,CH02,3,0.0
oxygen,CH02,4,0.0
oxygen,CH02,5,0.0
oxygen,CH02,6,0.0
oxygen,CH02,7,0.0
oxygen,CH02,8,0.0
oxygen,CH02,9,0.0
oxygen,CH02,10,0.0
oxygen,CH02,11,0.0
oxygen,CH02,12,0.0
oxygen,CH02,13,0.0
oxygen,CH03,0,0.0
oxygen,CH03,1,0.0
oxygen,CH03,2,0.0
oxygen,CH03,3,0.0
oxygen,CH03,4,0.0
oxygen,CH03,5,0.0
oxygen,CH03,6,0.0
oxygen,CH03,7,0.0
oxygen,CH03,8,0.0
oxygen,CH03,9,0.0
oxygen,CH03,10,0.0
oxygen,CH03,11,0.0
oxygen,CH03,12,0.0
oxygen,CH03,13,0.0
oxygen,CH04,0,0.0
oxygen,CH04,1,0.0
oxygen,CH04,2,0.0
oxygen,CH04,3,0.0
oxygen,CH04,4,0.0
oxygen,CH04,5,0.0
oxygen,CH04,6,0.0
oxygen,CH04,7,0.0
oxygen,CH04,8,0.0
oxygen,CH04,9,0.0
oxygen,CH04,10,0.0
oxygen,CH04,11,0.0
oxygen,CH04,12,0.0
oxygen,CH04,13,0.0
oxygen,CH05,0,0.0
oxygen,CH05,1,0.0
oxygen,CH05,2,0.0
oxygen,CH05,3,0.0
oxygen,CH05,4,0.0
oxygen,CH05,5,0.0
oxygen,CH05,6,0.0
oxygen,CH05,7,0.0
oxygen,CH05,8,0.0
oxygen,CH05,9,0.0
oxygen,CH05,10,0.0
oxygen,CH05,11,0.0
oxygen,CH05,12,0.0
oxygen,CH05,13,0.0
oxygen,CH06,0,0.0
oxygen,CH06,1,0.0
oxygen,CH06,2,0.0
oxygen,CH06,3,0.0
oxygen,CH06,4,0.0
oxygen,CH06,5,0.0
oxygen,CH06,6,0.0
oxygen,CH06,7,0.0
oxygen,CH06,8,0.0
oxygen,CH06,9,0.0
oxygen,CH06,10,0.0
oxygen,CH06,11,0.0
oxygen,CH06,12,0.0
oxygen,CH06,13,0.0
oxygen,CH07,0,0.0
oxygen,CH07,1,0.0
oxygen,CH07,2,0.0
oxygen,CH07,3,0.0
oxygen,CH07,4,0.0
oxygen,CH07,5,0.0
oxygen,CH07,6,0.0
oxygen,CH07,7,0.0
oxygen,CH07,8,0.0
oxygen,CH07,9,0.0
oxygen,CH07,10,0.0
oxygen,CH07,11,0.0
oxygen,CH07,12,0.0
oxygen,CH07,13,0.0
oxygen,CY00,0,0.0
oxygen,CY00,1,0.0
oxygen,CY00,2,0.0
oxygen,CY00,3,0.0
oxygen,CY00,4,0.0
oxygen,CY00,5,0.0
oxygen,CY00,6,0.0
oxygen,CY00,7,0.0
oxygen,CY00,8,0.0
oxygen,CY00,9,0.0
oxygen,CY00,10,0.0
oxygen,CY00,11,0.0
oxygen,CY00,12,0.0
oxygen,CY00,13,0.0
oxygen,CZ01,0,0.0
oxygen,CZ01,1,0.0
oxygen,CZ01,2,0.0
oxygen,CZ01,3,0.0
oxygen,CZ01,4,0.0
oxygen,CZ01,5,0.0
oxygen,CZ01,6,0.0
oxygen,CZ01,7,0.0
oxygen,CZ01,8,0.0
oxygen,CZ01,9,0.0
oxygen,CZ01,10,0.0
oxygen,CZ01,11,0.0
oxygen,CZ01,12,0.0
oxygen,CZ01,13,0.0
oxygen,CZ02,0,0.0
oxygen,CZ02,1,0.0
oxygen,CZ02,2,0.0
oxygen,CZ02,3,0.0
oxygen,CZ02,4,0.0
oxygen,CZ02,5,0.0
oxygen,CZ02,6,0.0
oxygen,CZ02,7,0.0
oxygen,CZ02,8,0.0
oxygen,CZ02,9,0.0
oxygen,CZ02,10,0.0
oxygen,CZ02,11,0.0
oxygen,CZ02,12,0.0
oxygen,CZ02,13,0.0
oxygen,CZ03,0,0.0
oxygen,CZ03,1,0.0
oxygen,CZ03,2,0.0
oxygen,CZ03,3,0.0
oxygen,CZ03,4,0.0
oxygen,CZ03,5,0.0
oxygen,CZ03,6,0.0
oxygen,CZ03,7,0.0
oxygen,CZ03,8,0.0
oxygen,CZ03,9,0.0
oxygen,CZ03,10,0.0
oxygen,CZ03,11,0.0
oxygen,CZ03,12,0.0
oxygen,CZ03,13,0.0
oxygen,CZ04,0,0.0
oxygen,CZ04,1,0.0
oxygen,CZ04,2,0.0
oxygen,CZ04,3,0.0
oxygen,CZ04,4,0.0
oxygen,CZ04,5,0.0
oxygen,CZ04,6,0.0
oxygen,CZ04,7,0.0
oxygen,CZ04,8,0.0
oxygen,CZ04,9,0.0
oxygen,CZ04,10,0.0
oxygen,CZ04,11,0.0
oxygen,CZ04,12,0.0
oxygen,CZ04,13,0.0
oxygen,CZ05,0,0.0
oxygen,CZ05,1,0.0
oxygen,CZ05,2,0.0
oxygen,CZ05,3,0.0
oxygen,CZ05,4,0.0
oxygen,CZ05,5,0.0
oxygen,CZ05,6,0.0
oxygen,CZ05,7,0.0
oxygen,CZ05,8,0.0
oxygen,CZ05,9,0.0
oxygen,CZ05,10,0.0
oxygen,CZ05,11,0.0
oxygen,CZ05,12,0.0
oxygen,CZ05,13,0.0
oxygen,CZ06,0,0.0
oxygen,CZ06,1,0.0
oxygen,CZ06,2,0.0
oxygen,CZ06,3,0.0
oxygen,CZ06,4,0.0
oxygen,CZ06,5,0.0
oxygen,CZ06,6,0.0
oxygen,CZ06,7,0.0
oxygen,CZ06,8,0.0
oxygen,CZ06,9,0.0
oxygen,CZ06,10,0.0
oxygen,CZ06,11,0.0
oxygen,CZ06,12,0.0
oxygen,CZ06,13,0.0
oxygen,CZ07,0,0.0
oxygen,CZ07,1,0.0
oxygen,CZ07,2,0.0
oxygen,CZ07,3,0.0
oxygen,CZ07,4,0.0
oxygen,CZ07,5,0.0
oxygen,CZ07,6,0.0
oxygen,CZ07,7,0.0
oxygen,CZ07,8,0.0
oxygen,CZ07,9,0.0
oxygen,CZ07,10,0.0
oxygen,CZ07,11,0.0
oxygen,CZ07,12,0.0
oxygen,CZ07,13,0.0
oxygen,CZ08,0,0.0
oxygen,CZ08,1,0.0
oxygen,CZ08,2,0.0
oxygen,CZ08,3,0.0
oxygen,CZ08,4,0.0
oxygen,CZ08,5,0.0
oxygen,CZ08,6,0.0
oxygen,CZ08,7,0.0
oxygen,CZ08,8,0.0
oxygen,CZ08,9,0.0
oxygen,CZ08,10,0.0
oxygen,CZ08,11,0.0
oxygen,CZ08,12,0.0
oxygen,CZ08,13,0.0
oxygen,DE11,0,0.0
oxygen,DE11,1,0.0
oxygen,DE11,2,0.0
oxygen,DE11,3,0.0
oxygen,DE11,4,0.0
oxygen,DE11,5,0.0
oxygen,DE11,6,0.0
oxygen,DE11,7,0.0
oxygen,DE11,8,0.0
oxygen,DE11,9,0.0
oxygen,DE11,10,0.0
oxygen,DE11,11,0.0
oxygen,DE11,12,0.0
oxygen,DE11,13,0.0
oxygen,DE12,0,0.0
oxygen,DE12,1,0.0
oxygen,DE12,2,0.0
oxygen,DE12,3,0.0
oxygen,DE12,4,0.0
oxygen,DE12,5,0.0
oxygen,DE12,6,0.0
oxygen,DE12,7,0.0
oxygen,DE12,8,0.0
oxygen,DE12,9,0.0
oxygen,DE12,10,0.0
oxygen,DE12,11,0.0
oxygen,DE12,12,0.0
oxygen,DE12,13,0.0
oxygen,DE13,0,0.0
oxygen,DE13,1,0.0
oxygen,DE13,2,0.0
oxygen,DE13,3,0.0
oxygen,DE13,4,0.0
oxygen,DE13,5,0.0
oxygen,DE13,6,0.0
oxygen,DE13,7,0.0
oxygen,DE13,8,0.0
oxygen,DE13,9,0.0
oxygen,DE13,10,0.0
oxygen,DE13,11,0.0
oxygen,DE13,12,0.0
oxygen,DE13,13,0.0
oxygen,DE14,0,0.0
oxygen,DE14,1,0.0
oxygen,DE14,2,0.0
oxygen,DE14,3,0.0
oxygen,DE14,4,0.0
oxygen,DE14,5,0.0
oxygen,DE14,6,0.0
oxygen,DE14,7,0.0
oxygen,DE14,8,0.0
oxygen,DE14,9,0.0
oxygen,DE14,10,0.0
oxygen,DE14,11,0.0
oxygen,DE14,12,0.0
oxygen,DE14,13,0.0
oxygen,DE21,0,0.0
oxygen,DE21,1,0.0
oxygen,DE21,2,0.0
oxygen,DE21,3,0.0
oxygen,DE21,4,0.0
oxygen,DE21,5,0.0
oxygen,DE21,6,0.0
oxygen,DE21,7,0.0
oxygen,DE21,8,0.0
oxygen,DE21,9,0.0
oxygen,DE21,10,0.0
oxygen,DE21,11,0.0
oxygen,DE21,12,0.0
oxygen,DE21,13,0.0
oxygen,DE22,0,0.0
oxygen,DE22,1,0.0
oxygen,DE22,2,0.0
oxygen,DE22,3,0.0
oxygen,DE22,4,0.0
oxygen,DE22,5,0.0
oxygen,DE22,6,0.0
oxygen,DE22,7,0.0
oxygen,DE22,8,0.0
oxygen,DE22,9,0.0
oxygen,DE22,10,0.0
oxygen,DE22,11,0.0
oxygen,DE22,12,0.0
oxygen,DE22,13,0.0
oxygen,DE23,0,0.0
oxygen,DE23,1,0.0
oxygen,DE23,2,0.0
oxygen,DE23,3,0.0
oxygen,DE23,4,0.0
oxygen,DE23,5,0.0
oxygen,DE23,6,0.0
oxygen,DE23,7,0.0
oxygen,DE23,8,0.0
oxygen,DE23,9,0.0
oxygen,DE23,10,0.0
oxygen,DE23,11,0.0
oxygen,DE23,12,0.0
oxygen,DE23,13,0.0
oxygen,DE24,0,0.0
oxygen,DE24,1,0.0
oxygen,DE24,2,0.0
oxygen,DE24,3,0.0
oxygen,DE24,4,0.0
oxygen,DE24,5,0.0
oxygen,DE24,6,0.0
oxygen,DE24,7,0.0
oxygen,DE24,8,0.0
oxygen,DE24,9,0.0
oxygen,DE24,10,0.0
oxygen,DE24,11,0.0
oxygen,DE24,12,0.0
oxygen,DE24,13,0.0
oxygen,DE25,0,0.0
oxygen,DE25,1,0.0
oxygen,DE25,2,0.0
oxygen,DE25,3,0.0
oxygen,DE25,4,0.0
oxygen,DE25,5,0.0
oxygen,DE25,6,0.0
oxygen,DE25,7,0.0
oxygen,DE25,8,0.0
oxygen,DE25,9,0.0
oxygen,DE25,10,0.0
oxygen,DE25,11,0.0
oxygen,DE25,12,0.0
oxygen,DE25,13,0.0
oxygen,DE26,0,0.0
oxygen,DE26,1,0.0
oxygen,DE26,2,0.0
oxygen,DE26,3,0.0
oxygen,DE26,4,0.0
oxygen,DE26,5,0.0
oxygen,DE26,6,0.0
oxygen,DE26,7,0.0
oxygen,DE26,8,0.0
oxygen,DE26,9,0.0
oxygen,DE26,10,0.0
oxygen,DE26,11,0.0
oxygen,DE26,12,0.0
oxygen,DE26,13,0.0
oxygen,DE27,0,0.0
oxygen,DE27,1,0.0
oxygen,DE27,2,0.0
oxygen,DE27,3,0.0
oxygen,DE27,4,0.0
oxygen,DE27,5,0.0
oxygen,DE27,6,0.0
oxygen,DE27,7,0.0
oxygen,DE27,8,0.0
oxygen,DE27,9,0.0
oxygen,DE27,10,0.0
oxygen,DE27,11,0.0
oxygen,DE27,12,0.0
oxygen,DE27,13,0.0
oxygen,DE30,0,0.0
oxygen,DE30,1,0.0
oxygen,DE30,2,0.0
oxygen,DE30,3,0.0
oxygen,DE30,4,0.0
oxygen,DE30,5,0.0
oxygen,DE30,6,0.0
oxygen,DE30,7,0.0
oxygen,DE30,8,0.0
oxygen,DE30,9,0.0
oxygen,DE30,10,0.0
oxygen,DE30,11,0.0
oxygen,DE30,12,0.0
oxygen,DE30,13,0.0
oxygen,DE40,0,0.0
oxygen,DE40,1,0.0
oxygen,DE40,2,0.0
oxygen,DE40,3,0.0
oxygen,DE40,4,0.0
oxygen,DE40,5,0.0
oxygen,DE40,6,0.0
oxygen,DE40,7,0.0
oxygen,DE40,8,0.0
oxygen,DE40,9,0.0
oxygen,DE40,10,0.0
oxygen,DE40,11,0.0
oxygen,DE40,12,0.0
oxygen,DE40,13,0.0
oxygen,DE50,0,0.0
oxygen,DE50,1,0.0
oxygen,DE50,2,0.0
oxygen,DE50,3,0.0
oxygen,DE50,4,0.0
oxygen,DE50,5,0.0
oxygen,DE50,6,0.0
oxygen,DE50,7,0.0
oxygen,DE50,8,0.0
oxygen,DE50,9,0.0
oxygen,DE50,10,0.0
oxygen,DE50,11,0.0
oxygen,DE50,12,0.0
oxygen,DE50,13,0.0
oxygen,DE60,0,0.0
oxygen,DE60,1,0.0
oxygen,DE60,2,0.0
oxygen,DE60,3,0.0
oxygen,DE60,4,0.0
oxygen,DE60,5,0.0
oxygen,DE60,6,0.0
oxygen,DE60,7,0.0
oxygen,DE60,8,0.0
oxygen,DE60,9,0.0
oxygen,DE60,10,0.0
oxygen,DE60,11,0.0
oxygen,DE60,12,0.0
oxygen,DE60,13,0.0
oxygen,DE71,0,0.0
oxygen,DE71,1,0.0
oxygen,DE71,2,0.0
oxygen,DE71,3,0.0
oxygen,DE71,4,0.0
oxygen,DE71,5,0.0
oxygen,DE71,6,0.0
oxygen,DE71,7,0.0
oxygen,DE71,8,0.0
oxygen,DE71,9,0.0
oxygen,DE71,10,0.0
oxygen,DE71,11,0.0
oxygen,DE71,12,0.0
oxygen,DE71,13,0.0
oxygen,DE72,0,0.0
oxygen,DE72,1,0.0
oxygen,DE72,2,0.0
oxygen,DE72,3,0.0
oxygen,DE72,4,0.0
oxygen,DE72,5,0.0
oxygen,DE72,6,0.0
oxygen,DE72,7,0.0
oxygen,DE72,8,0.0
oxygen,DE72,9,0.0
oxygen,DE72,10,0.0
